Gene,TSS,Phenotype,P Value,Gene Score,Hit Class,External
SPIDR,SPIDR,-1.657584973,0.262555898,-0.962689254,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SPIDR+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPIDR)
DNLZ,DNLZ,-0.635468305,0.03055911,-0.962645066,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DNLZ+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNLZ)
KLF6,KLF6,1.315750655,0.185543915,0.962541713,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KLF6+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF6)
ATP5G3,ATP5G3,-0.738294943,0.049718865,-0.962351805,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ATP5G3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5G3)
XKR3,XKR3,1.143676346,0.144116676,0.962158626,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=XKR3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=XKR3)
ARSF,ARSF,-0.876536059,0.079929092,-0.961818741,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ARSF+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARSF)
TPCN1,TPCN1,1.515760971,0.232062847,0.961590248,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TPCN1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPCN1)
NLGN4Y,NLGN4Y_P1,1.458470379,0.219350108,0.960930925,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NLGN4Y+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLGN4Y)
OR51M1,OR51M1_ENST00000328611.3,-0.697917135,0.042025753,-0.960672112,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=OR51M1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR51M1)
CALM1,CALM1,-0.78854857,0.060512167,-0.960576191,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CALM1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALM1)
RSPO3,RSPO3,-0.726735304,0.047678649,-0.960508652,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RSPO3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSPO3)
MTFR1L,MTFR1L,-1.517947312,0.232933633,-0.96050818,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MTFR1L+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTFR1L)
NFKB2,NFKB2,-0.986045442,0.106159345,-0.960449447,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NFKB2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB2)
SDF2,SDF2,-1.73021554,0.278645356,-0.960179983,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SDF2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDF2)
TNKS1BP1,TNKS1BP1_P2,-1.639089212,0.259541678,-0.960166809,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TNKS1BP1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNKS1BP1)
AGK,AGK,-0.648518554,0.033087504,-0.960025361,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=AGK+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGK)
EZH1,EZH1,-1.08710945,0.130964494,-0.959750696,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=EZH1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=EZH1)
ADIPOR1,ADIPOR1,-1.163325445,0.14971982,-0.959418581,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ADIPOR1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADIPOR1)
C6orf7,C6orf7_001243308,-2.193512929,0.365333968,-0.95924502,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C6orf7+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C6orf7)
CXorf49B,CXorf49B_ENST00000440412.1,0.684951628,0.03982114,0.95885441,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CXorf49B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXorf49B)
CXorf49,CXorf49_ENST00000452468.1,0.684951628,0.03982114,0.95885441,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CXorf49+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXorf49)
ZNF764,ZNF764,-0.636597914,0.031175158,-0.958838266,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF764+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF764)
GTF2B,GTF2B,-1.87935446,0.30898194,-0.958596512,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GTF2B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2B)
ANGPTL2,ANGPTL2,0.875553053,0.080394207,0.958533809,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ANGPTL2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPTL2)
CCNE2,CCNE2,-1.156986752,0.148492591,-0.958326591,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CCNE2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNE2)
IGFBP4,IGFBP4,-0.858775857,0.076628993,-0.958056256,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=IGFBP4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP4)
FSCN1,FSCN1_P1,-0.74283626,0.051358222,-0.957805661,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FSCN1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSCN1)
ABLIM2,ABLIM2,-1.53269833,0.237394391,-0.957215392,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ABLIM2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABLIM2)
SCAMP5,SCAMP5,-0.707550591,0.044397212,-0.957064274,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SCAMP5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCAMP5)
TRABD,TRABD_P2,1.743185284,0.28248205,0.957024659,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TRABD+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRABD)
SGSM1,SGSM1,-0.952261399,0.098868908,-0.956965818,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SGSM1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGSM1)
PVRL1,PVRL1,0.94421092,0.096953045,0.956899743,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PVRL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVRL1)
ASF1A,ASF1A,0.988592783,0.107707845,0.956713298,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ASF1A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASF1A)
ZNF543,ZNF543,-1.610197317,0.254734538,-0.956315779,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF543+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF543)
KIAA1598,KIAA1598,-2.146078665,0.358528447,-0.956027356,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KIAA1598+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA1598)
C1QTNF4,C1QTNF4,-1.433815578,0.215497912,-0.955719716,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C1QTNF4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QTNF4)
TOP2B,TOP2B,1.213011301,0.162999819,0.955625925,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TOP2B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOP2B)
SEMA3C,SEMA3C,0.704165153,0.043979526,0.955375689,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SEMA3C+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3C)
TMEM45B,TMEM45B,1.05634137,0.124704611,0.955056707,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TMEM45B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM45B)
OR11A1,OR11A1,-1.107847481,0.137403924,-0.954965487,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=OR11A1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR11A1)
PLEKHF1,PLEKHF1,-1.001415076,0.111271705,-0.954964694,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PLEKHF1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLEKHF1)
ZFP82,ZFP82,-0.836385359,0.07222842,-0.954559823,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZFP82+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP82)
BAHD1,BAHD1,0.902070481,0.087461287,0.954556674,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=BAHD1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAHD1)
OR6A2,OR6A2_ENST00000332601.3,1.124778908,0.141851709,0.953998585,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=OR6A2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR6A2)
XAB2,XAB2,-0.684069465,0.040376729,-0.953503127,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=XAB2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=XAB2)
ABCC5,ABCC5,-0.987368263,0.108229521,-0.953456373,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ABCC5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC5)
FRYL,FRYL,-2.234995772,0.374542159,-0.953224111,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FRYL+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRYL)
BTF3,BTF3,-2.886890442,0.467707908,-0.952746847,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=BTF3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTF3)
HS3ST1,HS3ST1,1.069264506,0.128538841,0.952677914,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HS3ST1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HS3ST1)
STARD4,STARD4,-1.201917742,0.161298481,-0.952363227,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=STARD4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=STARD4)
CERK,CERK,-0.943829582,0.097962229,-0.952268686,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CERK+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CERK)
FGF17,FGF17,-0.86205113,0.078748836,-0.951493982,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FGF17+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF17)
WIBG,WIBG,1.790341595,0.294158782,0.951420075,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=WIBG+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=WIBG)
KPNA4,KPNA4,-1.260727756,0.175986165,-0.951246163,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KPNA4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA4)
REST,REST_P2,-0.837951388,0.073271168,-0.951130874,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=REST+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=REST)
SLC38A3,SLC38A3,0.811649205,0.06733631,0.951050513,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SLC38A3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC38A3)
TNFAIP2,TNFAIP2,0.94471344,0.098679908,0.950165629,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TNFAIP2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFAIP2)
EFNB3,EFNB3,-1.166929517,0.153454535,-0.949904283,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=EFNB3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFNB3)
LOC100130357,LOC100130357_001242698,-0.502315939,0.01288322,-0.94936486,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LOC100130357+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC100130357)
TIA1,TIA1,1.41311568,0.212917471,0.949315147,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TIA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIA1)
PPP1R14B,PPP1R14B,1.114112448,0.140657513,0.949042278,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PPP1R14B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R14B)
UBE2B,UBE2B,-0.96445406,0.103790101,-0.948872402,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=UBE2B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2B)
PLCL1,PLCL1,0.974607831,0.106282495,0.948818011,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PLCL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCL1)
PER3,PER3,-0.859384304,0.078748892,-0.948550194,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PER3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PER3)
CHRD,CHRD,-0.749242746,0.054271389,-0.948113549,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CHRD+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRD)
LNX1,LNX1_ENST00000263925.7,0.802414036,0.065902797,0.947728129,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LNX1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LNX1)
STK33,STK33,1.403113597,0.211285166,0.947285476,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=STK33+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK33)
IL13RA1,IL13RA1,-1.21362229,0.165765274,-0.947240018,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=IL13RA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL13RA1)
WHSC1L1,WHSC1L1,1.052420363,0.125945489,0.946986137,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=WHSC1L1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=WHSC1L1)
DAAM1,DAAM1,-1.276089763,0.18111039,-0.946930875,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DAAM1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAAM1)
NCOA1,NCOA1,-0.92348899,0.094398142,-0.946609972,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NCOA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCOA1)
ELMSAN1,ELMSAN1_P1,0.99364933,0.111537587,0.946529242,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ELMSAN1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELMSAN1)
SLCO5A1,SLCO5A1_P2,-1.288127346,0.184228804,-0.946313053,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SLCO5A1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLCO5A1)
PMAIP1,PMAIP1,0.78909346,0.06321187,0.946281952,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PMAIP1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PMAIP1)
NUDT12,NUDT12,0.818244665,0.069747109,0.94627851,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NUDT12+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT12)
SIGLEC5,SIGLEC5,-1.172149616,0.155859369,-0.946237806,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SIGLEC5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIGLEC5)
ATP7A,ATP7A,0.667623609,0.038268574,0.946127953,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ATP7A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP7A)
KIAA1147,KIAA1147,-2.143122021,0.361882339,-0.946043949,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KIAA1147+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA1147)
NR4A2,NR4A2_P1,0.922663604,0.094398142,0.945763921,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NR4A2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR4A2)
TNRC6B,TNRC6B,-1.686973456,0.275139045,-0.945460518,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TNRC6B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNRC6B)
ZC3H4,ZC3H4_P1,-0.458945047,0.008713408,-0.945340491,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZC3H4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H4)
EVA1C,EVA1C,1.321244471,0.192592026,0.945167688,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=EVA1C+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=EVA1C)
ABAT,ABAT_P1,1.437789972,0.220112475,0.94513892,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ABAT+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABAT)
TAS2R38,TAS2R38_ENST00000547270.1,-0.843130812,0.07573378,-0.944905442,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TAS2R38+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAS2R38)
CHCHD10,CHCHD10,0.756020401,0.056289106,0.944704682,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CHCHD10+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD10)
SEMA4G,SEMA4G,0.945204943,0.100141142,0.944625969,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SEMA4G+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA4G)
ZNF718,ZNF718_ENST00000502662.1,-0.873332816,0.082885866,-0.944526487,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF718+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF718)
KDM3A,KDM3A,0.822030085,0.070978901,0.944406304,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KDM3A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM3A)
LIPC,LIPC_P1,0.76878846,0.059156215,0.944071939,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LIPC+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIPC)
RAB40B,RAB40B,-0.80820699,0.067942909,-0.943869274,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RAB40B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB40B)
PLXDC1,PLXDC1_P1,-1.432256327,0.219350108,-0.943659478,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PLXDC1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLXDC1)
GLYATL2,GLYATL2,1.027791832,0.120749304,0.943631473,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GLYATL2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLYATL2)
NTHL1,NTHL1,0.96244144,0.104628551,0.943529264,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NTHL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTHL1)
HIST1H1D,HIST1H1D,0.755755159,0.056445652,0.943461692,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HIST1H1D+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIST1H1D)
PABPC4L,PABPC4L,-0.701035636,0.045143943,-0.943173703,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PABPC4L+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PABPC4L)
TMEM179,TMEM179,-0.676646924,0.04037779,-0.943149359,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TMEM179+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM179)
COPS7B,COPS7B_P1,1.96738432,0.331743039,0.942766988,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=COPS7B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPS7B)
TCP1,TCP1,-2.535170137,0.424891426,-0.942378596,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TCP1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCP1)
SND1,SND1,-0.715109566,0.048146425,-0.942111054,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SND1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SND1)
ANGEL2,ANGEL2,-3.775267483,0.562964579,-0.942000702,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ANGEL2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGEL2)
JPH3,JPH3,1.161279776,0.154584425,0.941605433,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=JPH3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=JPH3)
L1TD1,L1TD1_P1,-1.817153924,0.303275895,-0.941580306,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=L1TD1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=L1TD1)
ATP11A,ATP11A,-1.296319343,0.187919309,-0.94116491,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ATP11A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP11A)
ZNF138,ZNF138,0.521264222,0.015660079,0.940989328,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF138+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF138)
CMKLR1,CMKLR1_P2,1.258450742,0.178804648,0.940844449,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CMKLR1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMKLR1)
ZNF175,ZNF175,1.2256675,0.170970913,0.940182291,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF175+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF175)
SP9,SP9,-1.910675057,0.322067953,-0.940152414,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SP9+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP9)
TMEM130,TMEM130,1.814848945,0.303441576,0.939955485,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TMEM130+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM130)
ZNF350,ZNF350,1.016190669,0.118860838,0.939936952,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF350+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF350)
TGIF2-C20orf24,TGIF2-C20orf24_ENST00000558530.1,-1.828492387,0.306356233,-0.939430529,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TGIF2-C20orf24+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGIF2-C20orf24)
TAS2R20,TAS2R20_ENST00000538986.1,-0.924262683,0.096362333,-0.939136561,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TAS2R20+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAS2R20)
TTPA,TTPA,-1.08671879,0.136713348,-0.939130511,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TTPA+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTPA)
FOXL1,FOXL1,0.917771455,0.094783412,0.939125853,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FOXL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXL1)
C14orf178,C14orf178,-1.909492908,0.322492465,-0.938478391,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C14orf178+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C14orf178)
CALD1,CALD1,0.585373993,0.024952679,0.938285912,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CALD1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALD1)
